ticket_id,movie_id,title,release_date,original_language,adult,cinema,city,show_time,seat_category,age,sex,no_of_persons,ticket_type,ticket_price,payment_price,payment_type,booking_date
TKT0112318,1054867,One Battle After Another,2025-09-26,en,FALSE,PVR Cinemas,Kolkata,Night,Gold,58,Female,1,Student,119,144,Debit Card,2025-09-27
TKT0112319,1156593,Your Fault,2024-12-27,es,FALSE,PVR Cinemas,Pune,Night,Platinum,32,Male,2,VIP,150,312,Debit Card,2025-01-08
TKT0112320,1257009,Primitive War,2025-09-01,en,FALSE,Wave,Bangalore,Morning,Gold,12,Male,4,Balcony,230,931,Net Banking,2025-09-14
TKT0112321,1560204,Kambi Katna Kathai,2025-10-17,ta,FALSE,Mukta A2,Ahmedabad,Morning,Gold,65,Male,3,Student,220,681,Credit Card,2025-10-28
TKT0112322,949855,Black Mold,2025-01-30,en,FALSE,PVR Cinemas,Hyderabad,Evening,Gold,63,Female,5,Student,180,923,Debit Card,2025-02-14
TKT0112323,1553472,Marutham,2025-10-10,ta,TRUE,Wave,Hyderabad,Evening,Platinum,57,Male,3,Student,220,683,UPI,2024-11-03
TKT0112324,338969,The Toxic Avenger Unrated,2025-08-28,en,FALSE,Miraj,Kolkata,Afternoon,Platinum,45,Male,3,Balcony,160,498,Credit Card,2025-09-27
TKT0112325,1072699,Inside Furioza,2025-10-15,pl,FALSE,PVR Cinemas,Delhi,Afternoon,Platinum,67,Male,4,Student,140,567,Debit Card,2025-10-29
TKT0112326,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,Cinepolis,Chandigarh,Morning,Gold,32,Female,2,Student,140,297,Credit Card,2025-09-23
TKT0112327,1518769,Singh vs Kaur 2,2025-10-02,en,FALSE,PVR Cinemas,Pune,Night,Silver,50,Male,1,Regular,99,122,UPI,2025-10-29
TKT0112328,1156593,Your Fault,2024-12-27,es,FALSE,Wave,Kolkata,Afternoon,Gold,19,Male,1,Regular,150,161,UPI,2025-01-09
TKT0112329,1280450,Stolen Girl,2025-09-04,en,FALSE,Carnival,Chandigarh,Afternoon,Gold,26,Male,4,Balcony,140,577,Credit Card,2025-09-23
TKT0112330,1083637,Kantara: Chapter 1,2025-10-02,kn,FALSE,Miraj,Kolkata,Afternoon,Gold,61,Female,1,Student,240,262,Wallet,2025-10-26
TKT0112331,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,PVR Cinemas,Mumbai,Night,Gold,10,Male,3,Regular,140,437,Credit Card,2024-11-03
TKT0112332,1267905,The Roses,2025-08-29,en,FALSE,INOX,Kolkata,Morning,Gold,19,Male,1,VIP,220,226,Debit Card,2025-09-01
TKT0112333,1383557,Revival,2024-11-28,en,FALSE,Wave,Chandigarh,Night,Platinum,58,Female,5,Balcony,140,712,UPI,2024-12-24
TKT0112334,1535290,Host,2025-10-09,th,FALSE,Wave,Mumbai,Evening,Silver,55,Female,2,Student,140,305,Net Banking,2025-10-28
TKT0112335,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,Carnival,Chandigarh,Night,Gold,41,Male,5,Student,220,1107,Debit Card,2024-11-03
TKT0112336,1404404,Crayon Shin-chan the Movie: Super Hot! The Spicy Kasukabe Dancers,2025-09-26,ja,FALSE,Wave,Kolkata,Evening,Silver,52,Male,4,Balcony,99,415,Credit Card,2025-10-24
TKT0112337,1078605,Weapons,2025-08-08,en,FALSE,Miraj,Chandigarh,Morning,Silver,21,Other,5,Regular,99,515,UPI,2025-08-13
TKT0112338,941109,Play Dirty,2025-09-30,en,FALSE,INOX,Chandigarh,Morning,Silver,64,Female,5,VIP,140,705,UPI,2025-10-29
TKT0112339,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,Miraj,Chandigarh,Night,Gold,61,Male,4,VIP,170,701,Debit Card,2024-11-03
TKT0112340,1302696,Paathirathri,2025-10-17,ml,FALSE,Mukta A2,Delhi,Afternoon,Gold,16,Female,1,Balcony,220,225,Wallet,2025-10-20
TKT0112341,1428816,Mithra Mandali,2025-10-17,te,FALSE,PVR Cinemas,Mumbai,Afternoon,Gold,49,Male,5,VIP,220,1110,Net Banking,2025-10-30
TKT0112342,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,INOX,Ahmedabad,Evening,Platinum,13,Male,3,Regular,180,556,Debit Card,2025-05-06
TKT0112343,533533,TRON: Ares,2025-10-10,en,FALSE,Miraj,Bangalore,Afternoon,Gold,67,Female,5,Balcony,170,870,Credit Card,2025-10-16
TKT0112344,1184918,The Wild Robot,2024-09-12,en,TRUE,Wave,Kolkata,Evening,Platinum,43,Other,3,Balcony,240,727,Net Banking,2024-11-03
TKT0112345,1234821,Jurassic World Rebirth,2025-07-04,en,TRUE,PVR Cinemas,Chandigarh,Night,Platinum,13,Female,2,Student,140,297,UPI,2024-11-03
TKT0112346,1305717,Hunting Grounds,2025-05-16,en,FALSE,Mukta A2,Ahmedabad,Evening,Silver,70,Male,5,VIP,120,613,Net Banking,2025-06-11
TKT0112347,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Wave,Chandigarh,Evening,Gold,55,Male,4,VIP,220,888,Net Banking,2025-10-24
TKT0112348,507244,Afterburn,2025-08-20,en,FALSE,Carnival,Hyderabad,Night,Platinum,45,Male,5,Balcony,150,767,Wallet,2025-09-06
TKT0112349,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,Mukta A2,Mumbai,Night,Platinum,15,Female,3,Balcony,230,714,UPI,2025-09-14
TKT0112350,1257009,Primitive War,2025-09-01,en,FALSE,Cinepolis,Bangalore,Morning,Silver,26,Male,4,Student,170,691,Debit Card,2025-09-05
TKT0112351,338969,The Toxic Avenger Unrated,2025-08-28,en,FALSE,INOX,Chandigarh,Evening,Gold,42,Male,4,Balcony,220,905,Credit Card,2025-09-09
TKT0112352,1323880,Idli Kadai,2025-10-01,ta,FALSE,Miraj,Ahmedabad,Evening,Silver,39,Male,3,VIP,220,681,UPI,2025-10-30
TKT0112353,1404404,Crayon Shin-chan the Movie: Super Hot! The Spicy Kasukabe Dancers,2025-09-26,ja,FALSE,PVR Cinemas,Chandigarh,Afternoon,Platinum,46,Female,2,VIP,170,364,Debit Card,2025-10-01
TKT0112354,1291661,Tide,2024-09-12,en,FALSE,Mukta A2,Hyderabad,Afternoon,Platinum,65,Male,4,VIP,220,896,UPI,2024-10-02
TKT0112355,1184918,The Wild Robot,2024-09-12,en,TRUE,Carnival,Delhi,Morning,Silver,21,Female,3,Regular,180,546,Net Banking,2024-11-03
TKT0112356,1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-09-12,ja,TRUE,Mukta A2,Mumbai,Morning,Gold,69,Female,2,Balcony,150,317,Debit Card,2024-11-03
TKT0112357,1548586,Kutram Thavir,2025-09-26,ta,FALSE,Wave,Chandigarh,Night,Gold,49,Male,3,Student,140,442,Wallet,2025-10-06
TKT0112358,1156594,Our Fault,2025-10-15,es,FALSE,PVR Cinemas,Pune,Evening,Gold,46,Female,2,VIP,180,367,Net Banking,2025-10-18
TKT0112359,1186350,Marco,2024-12-20,ml,FALSE,Carnival,Pune,Afternoon,Silver,52,Female,1,Balcony,150,170,Debit Card,2025-01-15
TKT0112360,1305717,Hunting Grounds,2025-05-16,en,FALSE,Cinepolis,Delhi,Afternoon,Gold,65,Female,4,Balcony,170,689,Wallet,2025-06-07
TKT0112361,1413637,Sasivadane,2025-10-10,te,FALSE,PVR Cinemas,Mumbai,Night,Silver,35,Male,4,Regular,220,905,Credit Card,2025-10-15
TKT0112362,1535290,Host,2025-10-09,th,FALSE,Miraj,Delhi,Evening,Gold,44,Male,2,Regular,140,296,Net Banking,2025-10-14
TKT0112363,507244,Afterburn,2025-08-20,en,FALSE,PVR Cinemas,Chandigarh,Night,Silver,20,Female,1,VIP,140,155,Net Banking,2025-09-03
TKT0112364,1257957,Bison Kaalamaadan,2025-10-17,ta,FALSE,PVR Cinemas,Pune,Night,Gold,38,Female,3,Regular,140,441,Net Banking,2025-10-22
TKT0112365,604079,The Long Walk,2025-09-10,en,FALSE,Miraj,Kolkata,Evening,Silver,28,Male,1,Regular,220,236,Wallet,2025-09-19
TKT0112366,760329,The Smashing Machine,2025-10-10,en,FALSE,PVR Cinemas,Kolkata,Afternoon,Platinum,50,Male,2,Regular,140,303,Wallet,2025-10-27
TKT0112367,1519168,The Jester 2,2025-09-15,en,FALSE,INOX,Delhi,Afternoon,Silver,64,Male,2,Regular,220,450,UPI,2025-09-16
TKT0112368,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,INOX,Bangalore,Evening,Silver,14,Female,5,VIP,220,1124,Credit Card,2025-10-23
TKT0112369,1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-09-12,ja,TRUE,Mukta A2,Pune,Morning,Platinum,29,Female,1,Balcony,190,201,Credit Card,2024-11-03
TKT0112370,238,The Godfather,2025-09-12,en,TRUE,Miraj,Chandigarh,Night,Gold,59,Female,5,Student,220,1117,Debit Card,2024-11-03
TKT0112371,1128614,A Nice Indian Boy,2025-10-17,en,FALSE,Miraj,Chandigarh,Night,Gold,43,Female,1,VIP,240,264,Debit Card,2025-10-26
TKT0112372,1442544,Valsala Club,2025-09-26,ml,FALSE,Mukta A2,Ahmedabad,Afternoon,Silver,22,Male,4,VIP,240,979,Net Banking,2025-10-26
TKT0112373,1383557,Revival,2024-11-28,en,FALSE,Miraj,Hyderabad,Evening,Platinum,13,Male,3,Student,170,516,Wallet,2024-12-12
TKT0112374,1184918,The Wild Robot,2024-09-12,en,TRUE,INOX,Ahmedabad,Night,Gold,26,Male,3,Regular,170,518,UPI,2024-11-03
TKT0112375,1156593,Your Fault,2024-12-27,es,FALSE,Mukta A2,Mumbai,Afternoon,Gold,19,Male,1,VIP,120,128,Wallet,2025-01-08
TKT0112376,927254,The Twits,2025-10-17,en,FALSE,INOX,Hyderabad,Evening,Gold,32,Male,4,Student,140,565,Credit Card,2025-10-29
TKT0112377,1078605,Weapons,2025-08-08,en,FALSE,PVR Cinemas,Hyderabad,Afternoon,Gold,67,Female,3,VIP,140,428,Credit Card,2025-08-25
TKT0112378,1186350,Marco,2024-12-20,ml,FALSE,INOX,Mumbai,Night,Platinum,30,Male,2,Balcony,150,323,Wallet,2025-01-09
TKT0112379,1086910,The Lost Princess,2025-10-16,en,FALSE,INOX,Pune,Afternoon,Platinum,48,Male,5,VIP,220,1123,Net Banking,2025-10-17
TKT0112380,1442544,Valsala Club,2025-09-26,ml,FALSE,INOX,Chandigarh,Evening,Gold,32,Female,2,Balcony,220,460,Debit Card,2025-10-01
TKT0112381,1267905,The Roses,2025-08-29,en,FALSE,Mukta A2,Bangalore,Morning,Silver,39,Male,5,Student,140,707,Net Banking,2025-09-24
TKT0112382,803796,KPop Demon Hunters,2025-06-20,en,FALSE,PVR Cinemas,Ahmedabad,Night,Silver,41,Female,3,Regular,190,587,UPI,2025-07-13
TKT0112383,1419027,Attack 13,2025-06-13,th,FALSE,Miraj,Mumbai,Evening,Platinum,56,Female,3,Regular,180,556,Net Banking,2025-06-23
TKT0112384,1078605,Weapons,2025-08-08,en,FALSE,INOX,Pune,Morning,Silver,11,Female,4,Student,170,696,UPI,2025-08-18
TKT0112385,760329,The Smashing Machine,2025-10-10,en,FALSE,Mukta A2,Bangalore,Evening,Silver,53,Female,4,Regular,170,704,Debit Card,2025-10-15
TKT0112386,1061474,Superman,2025-07-11,en,FALSE,Mukta A2,Bangalore,Night,Silver,70,Female,1,Student,140,152,Debit Card,2025-07-24
TKT0112387,1536911,Carmeni Selvam,2025-10-17,ta,FALSE,PVR Cinemas,Bangalore,Afternoon,Platinum,69,Female,3,Regular,140,439,UPI,2025-10-23
TKT0112388,1083637,Kantara: Chapter 1,2025-10-02,kn,FALSE,Miraj,Pune,Morning,Platinum,21,Male,3,VIP,220,668,UPI,2025-10-23
TKT0112389,1284120,The Ugly Stepsister,2025-03-07,no,FALSE,Wave,Hyderabad,Evening,Gold,31,Male,3,Balcony,150,471,UPI,2025-03-31
TKT0112390,1302696,Paathirathri,2025-10-17,ml,FALSE,Wave,Chandigarh,Night,Silver,54,Male,1,Regular,170,188,Wallet,2025-10-21
TKT0112391,1169210,The Mannequin,2025-08-24,en,FALSE,Miraj,Chandigarh,Evening,Gold,29,Female,1,VIP,220,236,Debit Card,2025-09-12
TKT0112392,1519168,The Jester 2,2025-09-15,en,FALSE,Wave,Pune,Morning,Gold,16,Male,5,Regular,140,710,Net Banking,2025-09-15
TKT0112393,755898,War of the Worlds,2025-07-29,en,FALSE,Mukta A2,Delhi,Afternoon,Gold,41,Female,2,Student,140,289,Debit Card,2025-08-26
TKT0112394,1054867,One Battle After Another,2025-09-26,en,FALSE,Mukta A2,Mumbai,Evening,Gold,11,Male,5,Regular,170,870,UPI,2025-10-22
TKT0112395,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,INOX,Pune,Afternoon,Platinum,31,Female,2,VIP,170,357,UPI,2024-11-03
TKT0112396,533533,TRON: Ares,2025-10-10,en,FALSE,Cinepolis,Mumbai,Evening,Platinum,46,Male,1,Balcony,140,159,UPI,2025-10-31
TKT0112397,1302696,Paathirathri,2025-10-17,ml,FALSE,Miraj,Kolkata,Morning,Silver,10,Female,1,Student,170,177,Debit Card,2025-10-28
TKT0112398,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,PVR Cinemas,Mumbai,Night,Platinum,19,Female,1,Student,220,231,UPI,2025-09-22
TKT0112399,1383557,Revival,2024-11-28,en,FALSE,Wave,Hyderabad,Night,Gold,31,Male,5,VIP,230,1163,Debit Card,2024-12-07
TKT0112400,617126,The Fantastic 4: First Steps,2025-07-25,en,FALSE,Mukta A2,Bangalore,Morning,Silver,67,Male,3,Student,170,524,Wallet,2025-07-28
TKT0112401,1301278,Karam,2025-09-25,ml,FALSE,PVR Cinemas,Ahmedabad,Morning,Silver,29,Female,2,Balcony,220,457,Wallet,2025-10-16
TKT0112402,238,The Godfather,2025-09-12,en,TRUE,Carnival,Delhi,Night,Silver,41,Female,5,Balcony,170,859,UPI,2024-11-03
TKT0112403,1107216,Pets on a Train,2025-07-02,fr,FALSE,Cinepolis,Pune,Night,Gold,50,Male,2,VIP,150,315,Credit Card,2025-07-27
TKT0112404,1128614,A Nice Indian Boy,2025-10-17,en,FALSE,PVR Cinemas,Bangalore,Morning,Gold,54,Female,3,Regular,160,503,UPI,2025-10-19
TKT0112405,1305717,Hunting Grounds,2025-05-16,en,FALSE,INOX,Mumbai,Night,Platinum,48,Male,5,Student,180,911,Credit Card,2025-06-13
TKT0112406,1257009,Primitive War,2025-09-01,en,FALSE,Miraj,Hyderabad,Night,Platinum,48,Male,4,VIP,99,419,UPI,2025-09-01
TKT0112407,1301278,Karam,2025-09-25,ml,FALSE,Wave,Ahmedabad,Morning,Silver,48,Female,1,Student,190,207,Debit Card,2025-10-25
TKT0112408,1442544,Valsala Club,2025-09-26,ml,FALSE,Miraj,Hyderabad,Evening,Gold,16,Female,3,VIP,240,733,Debit Card,2025-10-11
TKT0112409,1054867,One Battle After Another,2025-09-26,en,FALSE,Mukta A2,Delhi,Afternoon,Gold,31,Female,5,Regular,140,720,UPI,2025-10-16
TKT0112410,1184918,The Wild Robot,2024-09-12,en,TRUE,Wave,Delhi,Night,Gold,56,Female,1,Student,230,252,Wallet,2024-11-03
TKT0112411,941109,Play Dirty,2025-09-30,en,FALSE,Wave,Delhi,Afternoon,Gold,28,Male,2,Regular,150,325,Wallet,2025-10-05
TKT0112412,1518769,Singh vs Kaur 2,2025-10-02,en,FALSE,Mukta A2,Ahmedabad,Evening,Gold,14,Male,2,Student,220,449,Debit Card,2025-10-06
TKT0112413,1054867,One Battle After Another,2025-09-26,en,FALSE,Mukta A2,Kolkata,Afternoon,Platinum,22,Male,4,VIP,170,693,Credit Card,2025-10-01
TKT0112414,1280450,Stolen Girl,2025-09-04,en,FALSE,Cinepolis,Kolkata,Afternoon,Silver,17,Male,1,VIP,170,189,Credit Card,2025-09-24
TKT0112415,1413637,Sasivadane,2025-10-10,te,FALSE,Miraj,Bangalore,Afternoon,Platinum,38,Male,5,Balcony,160,825,UPI,2025-10-12
TKT0112416,1086260,The Astronaut,2025-09-26,en,FALSE,PVR Cinemas,Chandigarh,Morning,Platinum,17,Male,3,Balcony,180,548,Net Banking,2025-10-25
TKT0112417,1197137,Black Phone 2,2025-10-17,en,FALSE,INOX,Chandigarh,Afternoon,Silver,19,Other,4,Regular,140,571,Credit Card,2025-10-29
TKT0112418,1328803,Prisoner of War,2025-09-19,en,FALSE,Carnival,Hyderabad,Night,Gold,42,Male,1,Regular,240,248,Wallet,2025-09-21
TKT0112419,1280282,Gabby's Dollhouse: The Movie,2025-10-17,en,FALSE,INOX,Delhi,Evening,Gold,39,Female,4,Regular,150,622,Credit Card,2025-10-26
TKT0112420,1302696,Paathirathri,2025-10-17,ml,FALSE,Carnival,Chandigarh,Afternoon,Silver,41,Female,3,VIP,180,558,Wallet,2025-10-18
TKT0112421,1301278,Karam,2025-09-25,ml,FALSE,INOX,Kolkata,Evening,Gold,47,Male,4,Regular,220,895,Net Banking,2025-10-16
TKT0112422,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Cinepolis,Mumbai,Morning,Gold,38,Female,2,Student,150,305,Wallet,2025-05-05
TKT0112423,1328803,Prisoner of War,2025-09-19,en,FALSE,PVR Cinemas,Pune,Afternoon,Gold,61,Female,1,Student,170,185,Debit Card,2025-10-01
TKT0112424,1169210,The Mannequin,2025-08-24,en,FALSE,Wave,Chandigarh,Afternoon,Silver,15,Male,2,Student,140,293,UPI,2025-09-05
TKT0112425,1010756,The Strangers: Chapter 2,2025-09-26,en,FALSE,INOX,Bangalore,Evening,Gold,52,Male,4,Regular,170,696,UPI,2025-10-13
TKT0112426,1156593,Your Fault,2024-12-27,es,FALSE,Cinepolis,Chandigarh,Afternoon,Platinum,62,Female,4,Regular,190,782,Credit Card,2025-01-11
TKT0112427,1330421,Bone Lake,2025-10-02,en,FALSE,Miraj,Ahmedabad,Night,Gold,38,Male,2,Regular,170,354,UPI,2025-10-24
TKT0112428,985379,Diesel,2025-10-17,ta,FALSE,INOX,Ahmedabad,Night,Silver,67,Other,3,Regular,170,523,Debit Card,2025-10-31
TKT0112429,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,Carnival,Bangalore,Evening,Silver,44,Female,5,VIP,170,872,Net Banking,2025-09-09
TKT0112430,861451,Martin,2024-10-11,kn,FALSE,Mukta A2,Mumbai,Afternoon,Gold,37,Male,3,Student,150,465,Net Banking,2024-10-13
TKT0112431,1267905,The Roses,2025-08-29,en,FALSE,Cinepolis,Kolkata,Evening,Platinum,54,Female,2,Balcony,220,464,Net Banking,2025-09-25
TKT0112432,1318855,Sharthopor,2025-10-21,bn,TRUE,Cinepolis,Mumbai,Night,Platinum,45,Female,5,Student,220,1121,Debit Card,2024-11-03
TKT0112433,507244,Afterburn,2025-08-20,en,FALSE,Wave,Chandigarh,Evening,Gold,59,Male,1,Student,140,156,UPI,2025-09-19
TKT0112434,1280450,Stolen Girl,2025-09-04,en,FALSE,Mukta A2,Hyderabad,Morning,Silver,14,Female,4,Regular,170,685,Debit Card,2025-09-16
TKT0112435,1302696,Paathirathri,2025-10-17,ml,FALSE,Cinepolis,Delhi,Evening,Silver,42,Female,5,Student,170,872,Wallet,2025-10-21
TKT0112436,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Carnival,Ahmedabad,Afternoon,Platinum,18,Male,5,VIP,220,1105,Debit Card,2025-10-27
TKT0112437,1156593,Your Fault,2024-12-27,es,FALSE,Wave,Pune,Evening,Platinum,33,Male,2,Student,140,291,Credit Card,2024-12-27
TKT0112438,1422096,Good Boy,2025-10-01,en,TRUE,Mukta A2,Mumbai,Evening,Gold,63,Female,1,VIP,170,194,Debit Card,2024-11-03
TKT0112439,1107216,Pets on a Train,2025-07-02,fr,FALSE,Miraj,Kolkata,Afternoon,Gold,15,Female,4,Student,170,697,Debit Card,2025-07-21
TKT0112440,1560204,Kambi Katna Kathai,2025-10-17,ta,FALSE,Mukta A2,Mumbai,Evening,Platinum,70,Male,2,Regular,230,472,Credit Card,2025-10-18
TKT0112441,1234821,Jurassic World Rebirth,2025-07-04,en,TRUE,Cinepolis,Kolkata,Afternoon,Gold,24,Male,2,Regular,170,349,UPI,2024-11-03
TKT0112442,1186350,Marco,2024-12-20,ml,FALSE,PVR Cinemas,Kolkata,Afternoon,Platinum,65,Male,3,Balcony,160,505,Net Banking,2025-01-19
TKT0112443,949855,Black Mold,2025-01-30,en,FALSE,Carnival,Kolkata,Evening,Platinum,42,Male,5,Student,150,775,Wallet,2025-02-28
TKT0112444,1054867,One Battle After Another,2025-09-26,en,FALSE,Mukta A2,Mumbai,Afternoon,Gold,61,Male,2,VIP,170,358,Wallet,2025-10-21
TKT0112445,1114967,Good Fortune,2025-10-17,en,FALSE,Cinepolis,Bangalore,Morning,Platinum,64,Male,5,Balcony,140,722,Debit Card,2025-10-23
TKT0112446,1267905,The Roses,2025-08-29,en,FALSE,Miraj,Kolkata,Afternoon,Platinum,50,Male,2,Student,240,493,Debit Card,2025-09-13
TKT0112447,1535290,Host,2025-10-09,th,FALSE,Mukta A2,Pune,Evening,Platinum,17,Female,2,Regular,170,350,Net Banking,2025-10-23
TKT0112448,1072699,Inside Furioza,2025-10-15,pl,FALSE,INOX,Kolkata,Morning,Platinum,54,Male,1,Student,220,228,Wallet,2025-10-29
TKT0112449,1156594,Our Fault,2025-10-15,es,FALSE,Cinepolis,Chandigarh,Afternoon,Gold,33,Female,5,Regular,170,874,Debit Card,2025-10-28
TKT0112450,1559092,Will,2025-10-10,ta,FALSE,Miraj,Pune,Afternoon,Gold,28,Male,4,Balcony,150,615,UPI,2025-10-11
TKT0112451,1559092,Will,2025-10-10,ta,FALSE,Miraj,Ahmedabad,Afternoon,Gold,58,Male,4,Student,140,572,Debit Card,2025-10-22
TKT0112452,1548586,Kutram Thavir,2025-09-26,ta,FALSE,INOX,Chandigarh,Morning,Silver,26,Female,3,Balcony,140,433,Credit Card,2025-10-16
TKT0112453,1390615,Raktabeej 2,2025-09-25,bn,FALSE,PVR Cinemas,Bangalore,Afternoon,Platinum,11,Male,5,Student,160,808,UPI,2025-10-25
TKT0112454,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Wave,Kolkata,Night,Silver,64,Female,2,Balcony,170,359,Debit Card,2025-10-21
TKT0112455,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,Wave,Bangalore,Evening,Platinum,46,Female,5,VIP,220,1113,UPI,2024-11-03
TKT0112456,1291661,Tide,2024-09-12,en,FALSE,Carnival,Chandigarh,Night,Gold,28,Female,3,Regular,220,675,Credit Card,2024-10-04
TKT0112457,1413637,Sasivadane,2025-10-10,te,FALSE,Mukta A2,Chandigarh,Evening,Platinum,52,Male,2,Student,220,449,UPI,2025-10-28
TKT0112458,1328803,Prisoner of War,2025-09-19,en,FALSE,Miraj,Mumbai,Morning,Silver,36,Female,4,Student,220,888,Net Banking,2025-10-16
TKT0112459,1519168,The Jester 2,2025-09-15,en,FALSE,Carnival,Kolkata,Night,Silver,18,Male,5,Balcony,220,1105,Debit Card,2025-10-08
TKT0112460,1107216,Pets on a Train,2025-07-02,fr,FALSE,Wave,Ahmedabad,Morning,Gold,48,Female,2,Student,170,353,Net Banking,2025-07-23
TKT0112461,1186350,Marco,2024-12-20,ml,FALSE,Miraj,Kolkata,Morning,Platinum,30,Male,3,Balcony,99,309,Net Banking,2025-01-08
TKT0112462,803796,KPop Demon Hunters,2025-06-20,en,FALSE,Wave,Mumbai,Morning,Silver,26,Male,5,Student,170,855,UPI,2025-07-11
TKT0112463,1046732,Joto Kando Kolkatatei,2025-09-25,bn,FALSE,Cinepolis,Delhi,Afternoon,Silver,20,Female,3,VIP,140,436,Credit Card,2025-10-13
TKT0112464,1186350,Marco,2024-12-20,ml,FALSE,INOX,Pune,Afternoon,Platinum,30,Male,3,VIP,140,432,UPI,2024-12-24
TKT0112465,803796,KPop Demon Hunters,2025-06-20,en,FALSE,Miraj,Ahmedabad,Afternoon,Gold,18,Female,5,Student,170,867,UPI,2025-07-03
TKT0112466,1518769,Singh vs Kaur 2,2025-10-02,en,FALSE,Mukta A2,Chandigarh,Night,Gold,58,Female,2,Balcony,220,459,Wallet,2025-10-06
TKT0112467,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Carnival,Ahmedabad,Evening,Platinum,66,Male,1,Balcony,140,164,Credit Card,2025-10-22
TKT0112468,1422096,Good Boy,2025-10-01,en,TRUE,Carnival,Chandigarh,Morning,Gold,63,Female,5,Student,240,1210,Credit Card,2024-11-03
TKT0112469,1186532,The Forge,2024-12-22,en,FALSE,Mukta A2,Pune,Morning,Platinum,11,Male,4,VIP,120,495,Wallet,2025-01-21
TKT0112470,1305717,Hunting Grounds,2025-05-16,en,FALSE,PVR Cinemas,Pune,Morning,Silver,44,Female,5,Balcony,120,624,Net Banking,2025-06-05
TKT0112471,1536911,Carmeni Selvam,2025-10-17,ta,FALSE,Mukta A2,Delhi,Morning,Platinum,11,Male,2,Student,170,349,Debit Card,2025-10-27
TKT0112472,1302696,Paathirathri,2025-10-17,ml,FALSE,INOX,Ahmedabad,Evening,Platinum,54,Other,3,Student,150,470,Debit Card,2025-10-18
TKT0112473,1284120,The Ugly Stepsister,2025-03-07,no,FALSE,INOX,Pune,Morning,Gold,49,Male,1,VIP,190,201,Credit Card,2025-03-15
TKT0112474,1302696,Paathirathri,2025-10-17,ml,FALSE,Cinepolis,Pune,Morning,Silver,34,Male,3,Student,220,668,Net Banking,2025-10-27
TKT0112475,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Mukta A2,Pune,Night,Gold,59,Female,2,Balcony,220,459,UPI,2025-10-22
TKT0112476,338969,The Toxic Avenger Unrated,2025-08-28,en,FALSE,Miraj,Chandigarh,Night,Gold,37,Other,2,Balcony,190,401,Net Banking,2025-09-06
TKT0112477,1114967,Good Fortune,2025-10-17,en,FALSE,Miraj,Mumbai,Evening,Platinum,19,Male,2,Regular,170,354,Credit Card,2025-10-23
TKT0112478,575265,Mission: Impossible - The Final Reckoning,2025-05-17,en,FALSE,Wave,Ahmedabad,Afternoon,Platinum,39,Female,4,VIP,130,528,Net Banking,2025-05-31
TKT0112479,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Cinepolis,Bangalore,Morning,Gold,22,Female,5,Regular,120,624,Wallet,2025-05-09
TKT0112480,1078605,Weapons,2025-08-08,en,FALSE,PVR Cinemas,Delhi,Evening,Gold,12,Male,3,VIP,99,303,Debit Card,2025-08-08
TKT0112481,1280450,Stolen Girl,2025-09-04,en,FALSE,Wave,Kolkata,Afternoon,Silver,25,Other,3,Regular,150,471,Net Banking,2025-09-27
TKT0112482,1087192,How to Train Your Dragon,2025-06-13,en,FALSE,Mukta A2,Mumbai,Afternoon,Platinum,39,Male,5,Student,150,773,Credit Card,2025-06-17
TKT0112483,1257957,Bison Kaalamaadan,2025-10-17,ta,FALSE,Wave,Chandigarh,Morning,Silver,46,Male,4,Balcony,220,895,Wallet,2025-10-29
TKT0112484,604079,The Long Walk,2025-09-10,en,FALSE,INOX,Delhi,Night,Platinum,50,Male,5,Student,140,715,Debit Card,2025-10-02
TKT0112485,1536911,Carmeni Selvam,2025-10-17,ta,FALSE,Miraj,Delhi,Morning,Platinum,17,Male,1,Regular,170,179,Wallet,2025-10-28
TKT0112486,1010756,The Strangers: Chapter 2,2025-09-26,en,FALSE,INOX,Delhi,Morning,Silver,58,Male,2,VIP,190,386,Credit Card,2025-10-19
